bathrooms,bedrooms2,date_posted,builder2,project,floor,furnish_status,price2,property_type2,user_type2,prop_id
1.0,1,20210822.0,,,2,Unfurnished,6800.0,Apartment,Owner,domcache_srp_55227025
3.0,1,20210827.0,,,Ground,Furnished,8000.0,Residential House,Owner,domcache_srp_55584657
2.0,2,20210822.0,Indis,VB City,3,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_56598537
1.0,1,20210821.0,,,,Unfurnished,6000.0,Residential House,Owner,domcache_srp_56595597
3.0,3,20210831.0,Sunshine Infra,Sushines La Grand,3,Furnished,24000.0,Apartment,Owner,domcache_srp_55719041
1.0,1,20210819.0,,,,Semi-Furnished,6000.0,Residential House,Owner,domcache_srp_56552831
2.0,2,20210903.0,Gulmohar Builders,Gulmohar Colony,Ground,Semi-Furnished,15000.0,Residential House,Owner,domcache_srp_54785067
2.0,3,20210819.0,Mantri Developers Pvt. Ltd.,Mantri Celestia,8,Semi-Furnished,24000.0,Apartment,Owner,domcache_srp_27924229
2.0,2,20210825.0,,,1,Unfurnished,12000.0,Apartment,Owner,domcache_srp_56647739
3.0,2,20210817.0,,,Ground,Unfurnished,10500.0,Residential House,Owner,domcache_srp_56503699
3.0,3,20210819.0,Aparna Constructions and Estates Pvt. Ltd.,Aparna Sarovar,2,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_52121977
2.0,2,20210831.0,Apurupa Infrastructures Pvt. Ltd.,Sri Nivas Heights,4,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_54580409
4.0,4,20210825.0,Sri Sai Mourya Estates & Projects Pvt. Ltd.,Sri Sai Mourya Magadha Village,,Semi-Furnished,55000.0,Villa,Owner,domcache_srp_56661139
2.0,2,20210831.0,,,,Semi-Furnished,12500.0,Residential House,Owner,domcache_srp_56764617
1.0,1,20210901.0,,,Ground,Unfurnished,12000.0,Apartment,Owner,domcache_srp_55801931
2.0,2,20210817.0,,,1,Semi-Furnished,8500.0,Apartment,Owner,domcache_srp_56523461
3.0,3,20210830.0,,,2,Unfurnished,17000.0,Apartment,Owner,domcache_srp_56089421
2.0,2,20210818.0,,  Green Space Prime  ,5,Furnished,20000.0,Apartment,Owner,domcache_srp_55859947
2.0,2,20210901.0,,,Ground,Semi-Furnished,8500.0,Residential House,Owner,domcache_srp_50283334
1.0,1,20210824.0,,,2,Unfurnished,6500.0,Residential House,Owner,domcache_srp_52122129
1.0,2,20210824.0,,,3,Unfurnished,10500.0,Apartment,Owner,domcache_srp_54397481
2.0,3,20210824.0,,,4,Semi-Furnished,24000.0,Apartment,Owner,domcache_srp_55189199
2.0,3,20210830.0,Vaishnavi Estates Pvt. Ltd.,Fresh Living Apartments,4,Semi-Furnished,40000.0,Apartment,Owner,domcache_srp_54781223
2.0,3,20210824.0,,,1,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_55348819
1.0,1,20210826.0,,,Upper Basement,Unfurnished,5500.0,Apartment,Owner,domcache_srp_56683995
3.0,1,20210902.0,,,1,Semi-Furnished,14000.0,Builder Floor Apartment,Owner,domcache_srp_55604333
2.0,2,20210824.0,,,2,Unfurnished,14000.0,Residential House,Owner,domcache_srp_51640299
2.0,1,20210904.0,,,,Unfurnished,7500.0,Residential House,Owner,domcache_srp_56844937
1.0,1,20210824.0,,,1,Semi-Furnished,6000.0,Apartment,Owner,domcache_srp_47080073
2.0,2,20210818.0,,Shirdi Sai Nilayam,Ground,Unfurnished,15000.0,Apartment,Owner,domcache_srp_54054127
2.0,2,20210827.0,Vertex Homes,Vertex Panache,3,Unfurnished,28000.0,Apartment,Owner,domcache_srp_55035585
3.0,3,20210820.0,,,1,Unfurnished,15000.0,Apartment,Owner,domcache_srp_26051685
2.0,2,20210817.0,,,Ground,Furnished,11000.0,Residential House,Owner,domcache_srp_39631601
2.0,2,20210901.0,,Moti Nagar RWA,1,Semi-Furnished,10000.0,Apartment,Owner,domcache_srp_54912127
1.0,1,20210824.0,,,2,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_55649285
4.0,3,20210904.0,,,3,Semi-Furnished,55000.0,Residential House,Owner,domcache_srp_33198431
1.0,1,20210906.0,,,2,Unfurnished,8500.0,Residential House,Owner,domcache_srp_29302505
3.0,3,20210824.0,,,2,Unfurnished,17000.0,Apartment,Owner,domcache_srp_56089259
2.0,2,20210827.0,,,Ground,Semi-Furnished,12000.0,Residential House,Owner,domcache_srp_49015375
2.0,2,20210829.0,Jain Housing & Constructions Ltd.,Jains Carlton Creek,10,Unfurnished,25000.0,Apartment,Owner,domcache_srp_56525935
3.0,3,20210901.0,,,1,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56787337
2.0,2,20210818.0,,,4,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_56525691
2.0,2,20210827.0,SMR Holdings,SMR Vinay Technopolis,8,Semi-Furnished,26000.0,Apartment,Owner,domcache_srp_49947810
2.0,2,20210824.0,,,2,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_56139949
,2,20210821.0,,,Ground,Unfurnished,7500.0,Residential House,Owner,domcache_srp_38858181
2.0,2,20210901.0,,,2,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_55004833
1.0,2,20210824.0,,,1,Unfurnished,11800.0,Apartment,Owner,domcache_srp_55042525
3.0,3,20210824.0,,,1,Semi-Furnished,25000.0,Residential House,Owner,domcache_srp_21305463
3.0,3,20210818.0,,,5,Unfurnished,21000.0,Apartment,Owner,domcache_srp_52080755
1.0,1,20210824.0,,,Ground,Unfurnished,6000.0,Apartment,Owner,domcache_srp_55968663
3.0,3,20210901.0,Crown Constructions and Aryamitra Properties,Whistling Woods,3,Semi-Furnished,35000.0,Apartment,Owner,domcache_srp_55010809
3.0,3,20210902.0,Aditya Housing And Infrastructure Development,Aditya Empress Towers,15,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_56530511
2.0,2,20210825.0,,,4,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_56631501
1.0,1,20210821.0,,,1,Unfurnished,7500.0,Builder Floor Apartment,Owner,domcache_srp_56588685
1.0,1,20210818.0,,,1,Semi-Furnished,5500.0,Apartment,Owner,domcache_srp_55334713
2.0,2,20210902.0,,,3,Unfurnished,12000.0,Apartment,Owner,domcache_srp_55071583
2.0,3,20210902.0,Pruthvi Adithya Infratech Pvt. Ltd.,Raintree Abode,3,Semi-Furnished,23000.0,Apartment,Owner,domcache_srp_43873179
1.0,1,20210902.0,,,1,Unfurnished,9000.0,Apartment,Owner,domcache_srp_52354717
3.0,3,20210904.0,SMR Holdings,SMR Vinay Iconia,10,Semi-Furnished,40000.0,Apartment,Owner,domcache_srp_50247740
2.0,2,20210821.0,,,4,Unfurnished,12500.0,Apartment,Owner,domcache_srp_56586275
2.0,2,20210818.0,,,4,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_51782989
1.0,1,20210818.0,,,2,Semi-Furnished,5000.0,Builder Floor Apartment,Owner,domcache_srp_53066991
3.0,3,20210902.0,Sita Shelters Pvt. Ltd.,Sri Gajanana Enclave,5,Semi-Furnished,19000.0,Builder Floor Apartment,Owner,domcache_srp_56741801
3.0,3,20210830.0,Trident Properties,Trident Grande,9,Semi-Furnished,24000.0,Apartment,Owner,domcache_srp_55709019
1.0,1,20210830.0,,,,Unfurnished,6000.0,Residential House,Owner,domcache_srp_55687139
3.0,3,20210830.0,Indis,PBEL City,19,Semi-Furnished,26000.0,Apartment,Owner,domcache_srp_56743677
3.0,3,20210827.0,,,1,Furnished,60000.0,Apartment,Owner,domcache_srp_55002675
1.0,1,20210827.0,,,2,Semi-Furnished,8000.0,Residential House,Owner,domcache_srp_55003533
2.0,2,20210824.0,,,2,Semi-Furnished,16000.0,Apartment,Owner,domcache_srp_56628767
1.0,1,20210820.0,,,1,Unfurnished,7200.0,Apartment,Owner,domcache_srp_53671231
1.0,1,20210817.0,,Kancharla Towers,4,Semi-Furnished,8500.0,Residential House,Owner,domcache_srp_19753895
2.0,2,20210828.0,,,5,Unfurnished,9000.0,Apartment,Owner,domcache_srp_25191591
3.0,3,20210820.0,Safeway Infra Builders,Symphony Parkhomes,1,Semi-Furnished,19000.0,Residential House,Owner,domcache_srp_55286473
2.0,1,20210829.0,,,1,Unfurnished,5500.0,Residential House,Owner,domcache_srp_56033661
1.0,1,20210824.0,,,2,Unfurnished,5500.0,Residential House,Owner,domcache_srp_56607917
3.0,3,20210817.0,Ramky Group,Ramky One Marvel,Ground,Furnished,35000.0,Apartment,Owner,domcache_srp_52530813
2.0,2,20210823.0,,,1,Semi-Furnished,17000.0,Apartment,Owner,domcache_srp_56567419
2.0,2,20210914.0,,,Ground,Unfurnished,8500.0,Residential House,Owner,domcache_srp_55580153
3.0,3,20210903.0,,,Ground,Unfurnished,30000.0,Apartment,Owner,domcache_srp_51364400
1.0,1,20210904.0,,,Ground,Unfurnished,7499.0,Residential House,Owner,domcache_srp_47485709
2.0,2,20210906.0,,,Ground,Semi-Furnished,9000.0,Residential House,Owner,domcache_srp_55453407
2.0,2,20210906.0,,,4,Unfurnished,11000.0,Apartment,Owner,domcache_srp_56610075
2.0,2,20210820.0,SMR Holdings,SMR Vinay Harmony County,7,Semi-Furnished,23000.0,Apartment,Owner,domcache_srp_55964287
2.0,2,20210826.0,,,Ground,Unfurnished,13000.0,Apartment,Owner,domcache_srp_56666497
2.0,2,20210826.0,,,1,Unfurnished,14000.0,Apartment,Owner,domcache_srp_55617571
3.0,3,20210820.0,,,1,Unfurnished,35000.0,Apartment,Owner,domcache_srp_50410040
3.0,3,20210820.0,,,2,Semi-Furnished,33000.0,Residential House,Owner,domcache_srp_15301156
2.0,2,20210829.0,,,Ground,Unfurnished,10000.0,Residential House,Owner,domcache_srp_56726189
2.0,2,20210823.0,,,1,Unfurnished,7000.0,Builder Floor Apartment,Owner,domcache_srp_49910736
2.0,2,20210826.0,,,3,Unfurnished,20000.0,Apartment,Owner,domcache_srp_55630205
3.0,3,20210826.0,My Home Constructions Pvt. Ltd.,My Home Vihanga,10,Semi-Furnished,42000.0,Apartment,Owner,domcache_srp_55621913
2.0,2,20210829.0,,,2,Unfurnished,9630.0,Residential House,Owner,domcache_srp_54530417
2.0,2,20210904.0,My Home Constructions Pvt. Ltd.,My Home Vihanga,14,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_56773515
2.0,2,20210820.0,Phoenix Group Holdings,Golf Edge,29,Furnished,38000.0,Apartment,Owner,domcache_srp_56570383
2.0,2,20210829.0,,,,Unfurnished,8500.0,Residential House,Owner,domcache_srp_53905449
5.0,4,20210822.0,,,,Unfurnished,220000.0,Residential House,Owner,domcache_srp_41419487
2.0,3,20210821.0,,Shanti Shikara Apartment,3,Semi-Furnished,24000.0,Apartment,Owner,domcache_srp_33454251
1.0,2,20210817.0,,,2,Semi-Furnished,9000.0,Apartment,Owner,domcache_srp_55888277
2.0,2,20210820.0,,,2,Unfurnished,9200.0,Residential House,Owner,domcache_srp_55522195
2.0,2,20210817.0,,Vertex Panache,Ground,Semi-Furnished,21000.0,Apartment,Owner,domcache_srp_55501047
1.0,1,20210904.0,,,Ground,Unfurnished,5300.0,Residential House,Owner,domcache_srp_56835607
1.0,2,20210901.0,,,,Unfurnished,11500.0,Residential House,Owner,domcache_srp_55716733
2.0,3,20210901.0,,,Ground,Semi-Furnished,25000.0,Residential House,Owner,domcache_srp_56728419
3.0,4,20210817.0,,,1,Unfurnished,25000.0,Residential House,Owner,domcache_srp_55486303
1.0,1,20210817.0,,,,Semi-Furnished,7500.0,Residential House,Owner,domcache_srp_54950529
2.0,2,20210901.0,Divya Shakti Group,Divya Shakti Apartment,1,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_55988235
2.0,2,20210823.0,,,1,Unfurnished,10000.0,Residential House,Owner,domcache_srp_54049923
3.0,3,20210823.0,Indis,PBEL City,9,Furnished,24300.0,Apartment,Owner,domcache_srp_55948025
2.0,2,20210826.0,,,2,Unfurnished,15000.0,Builder Floor Apartment,Owner,domcache_srp_54678987
3.0,3,20210820.0,Poulomi Estates Pvt. Ltd.,Indus Crest,8,Furnished,24000.0,Apartment,Owner,domcache_srp_55970763
2.0,2,20210826.0,,,4,Unfurnished,14000.0,Apartment,Owner,domcache_srp_54972645
2.0,2,20210820.0,Rajapushpa Properties Pvt. Ltd.,Rajapushpa Atria,7,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_56002831
3.0,3,20210817.0,IVR Prime Urban Developers Ltd.,Hill Ridge Springs,10,Semi-Furnished,30000.0,Apartment,Owner,domcache_srp_55910741
2.0,2,20210823.0,Chaudhary Developer,Ravindra Society,4,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_17924831
2.0,2,20210901.0,Dhivya Shakti Group,Dhivya Shree Shakthi,7,Furnished,22000.0,Apartment,Owner,domcache_srp_56217609
1.0,,20210820.0,,,1,Unfurnished,23000.0,Studio Apartment,Owner,domcache_srp_55132721
2.0,3,20210829.0,Kukatpally Constructions,Kukatpally Project,,Semi-Furnished,14500.0,Apartment,Owner,domcache_srp_43560639
3.0,3,20210904.0,M/s Jayabheri Properties Pvt. Ltd.,Jayabheri Orange County,11,Semi-Furnished,66000.0,Apartment,Owner,domcache_srp_54857277
2.0,2,20210829.0,,,5,Unfurnished,10000.0,Apartment,Owner,domcache_srp_55058835
,2,20210829.0,,,1,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_55289609
2.0,2,20210820.0,,Ayyappa Society,6,Furnished,24000.0,Apartment,Owner,domcache_srp_46428941
1.0,1,20210829.0,,,1,Unfurnished,11000.0,Apartment,Owner,domcache_srp_38089035
2.0,3,20210904.0,Pruthvi Adithya Infratech Pvt. Ltd.,Raintree Abode,4,Unfurnished,18000.0,Apartment,Owner,domcache_srp_42474823
2.0,3,20210829.0,Vertex Homes,Vertex Panache,10,Furnished,35000.0,Apartment,Owner,domcache_srp_41101603
2.0,2,20210904.0,,,3,Unfurnished,18000.0,Residential House,Owner,domcache_srp_47513181
1.0,1,20210820.0,BRC Infra Pvt. Ltd.,Sharvani Heights,1,Semi-Furnished,10000.0,Apartment,Owner,domcache_srp_48998573
2.0,2,20210829.0,,,6,Semi-Furnished,8000.0,Apartment,Owner,domcache_srp_49360815
2.0,2,20210904.0,,,2,Semi-Furnished,15500.0,Builder Floor Apartment,Owner,domcache_srp_52674697
4.0,4,20210904.0,,,2,Furnished,55367.0,Apartment,Owner,domcache_srp_52619099
2.0,2,20210901.0,,,3,Unfurnished,7800.0,Apartment,Owner,domcache_srp_48136123
3.0,3,20210829.0,Green Home Farms and Resorts Pvt. Ltd.,Beverly Slopes,,Semi-Furnished,18000.0,Villa,Owner,domcache_srp_54797407
3.0,3,20210829.0,Aparna Constructions and Estates Pvt. Ltd.,Aparna Cyber Commune,7,Unfurnished,26000.0,Apartment,Owner,domcache_srp_54918623
2.0,2,20210829.0,,,,Unfurnished,8500.0,Residential House,Owner,domcache_srp_55011525
1.0,1,20210826.0,,,2,Unfurnished,7500.0,Residential House,Owner,domcache_srp_56664203
2.0,2,20210826.0,,,1,Semi-Furnished,9750.0,Residential House,Owner,domcache_srp_55372811
5.0,4,20210901.0,Rajapushpa Properties Pvt. Ltd.,Cannon Dale,,Furnished,160000.0,Villa,Owner,domcache_srp_56127875
1.0,1,20210823.0,,,Ground,Unfurnished,6000.0,Builder Floor Apartment,Owner,domcache_srp_55154193
3.0,3,20210826.0,Raghavendra Neelima Constructions,Raghavendra Panchajanya,1,Semi-Furnished,20000.0,Builder Floor Apartment,Owner,domcache_srp_40418019
3.0,2,20210904.0,Moghal Developers,Moghal Mydream,2,Semi-Furnished,24000.0,Apartment,Owner,domcache_srp_56227541
2.0,3,20210901.0,,Sri Sairam Manor,2,Semi-Furnished,23000.0,Apartment,Owner,domcache_srp_55744835
1.0,1,20210826.0,,,4,Semi-Furnished,10000.0,Apartment,Owner,domcache_srp_56673463
2.0,2,20210829.0,,,Ground,Unfurnished,6000.0,Residential House,Owner,domcache_srp_47375533
2.0,2,20210904.0,,,1,Unfurnished,10000.0,Residential House,Owner,domcache_srp_48910449
2.0,2,20210901.0,,,3,Furnished,23000.0,Apartment,Owner,domcache_srp_51789865
2.0,1,20210901.0,,,2,Semi-Furnished,5000.0,Residential House,Owner,domcache_srp_51326976
6.0,4,20210820.0,,,,Furnished,200000.0,Villa,Owner,domcache_srp_51012386
2.0,2,20210821.0,,Ushassu Apartment,1,Furnished,20000.0,Apartment,Owner,domcache_srp_56575301
3.0,3,20210821.0,ACE Construction Company,ACE Atlantis,6,Semi-Furnished,32000.0,Apartment,Owner,domcache_srp_56574987
2.0,2,20210911.0,,,Lower Basement,Semi-Furnished,12500.0,Residential House,Owner,domcache_srp_53602441
2.0,2,20210817.0,,Sri Sai Bhuvan,2,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_56522425
2.0,2,20210817.0,,,1,Semi-Furnished,14000.0,Apartment,Owner,domcache_srp_56517773
2.0,2,20210820.0,Anusha Group,Anusha Abodes,4,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_56010221
1.0,1,20210903.0,,,Ground,Unfurnished,8000.0,Residential House,Owner,domcache_srp_55421841
2.0,3,20210817.0,Modi Builders,Modi Emerald Heights,7,Unfurnished,15000.0,Apartment,Owner,domcache_srp_52023307
3.0,2,20210823.0,,,1,Unfurnished,11000.0,Residential House,Owner,domcache_srp_53889083
1.0,1,20210826.0,,,3,Semi-Furnished,5000.0,Residential House,Owner,domcache_srp_40027083
2.0,2,20210820.0,,,,Unfurnished,9000.0,Residential House,Owner,domcache_srp_54798645
2.0,2,20210821.0,Sri Venkateswara Constructions,Chaturbhuja Homes,4,Unfurnished,27000.0,Apartment,Owner,domcache_srp_55983773
2.0,2,20210827.0,,,1,Unfurnished,10000.0,Apartment,Owner,domcache_srp_55964925
2.0,2,20210818.0,,,1,Unfurnished,7500.0,Residential House,Owner,domcache_srp_55494289
2.0,2,20210827.0,,,2,Unfurnished,17000.0,Apartment,Owner,domcache_srp_42321677
2.0,2,20210913.0,,,4,Unfurnished,12500.0,Apartment,Owner,domcache_srp_55617089
2.0,3,20210902.0,Navya Developers,Navya Brindavanam,,Furnished,24000.0,Villa,Owner,domcache_srp_37200035
1.0,1,20210824.0,,,Ground,Unfurnished,7000.0,Residential House,Owner,domcache_srp_48059863
2.0,2,20210902.0,,,1,Semi-Furnished,11000.0,Residential House,Owner,domcache_srp_37919617
2.0,2,20210821.0,Bommaku Constructions,RNS Dream Homes,Ground,Unfurnished,6000.0,Residential House,Owner,domcache_srp_22382103
1.0,1,20210910.0,,,2,Unfurnished,7500.0,Residential House,Owner,domcache_srp_48017019
2.0,2,20210908.0,,,Ground,Unfurnished,14000.0,Residential House,Owner,domcache_srp_53159479
2.0,3,20210818.0,Mantri Developers Pvt. Ltd.,Mantri Celestia,3,Furnished,31000.0,Apartment,Owner,domcache_srp_54812939
2.0,2,20210821.0,,,1,Furnished,20000.0,Apartment,Owner,domcache_srp_53301995
2.0,2,20210830.0,,,3,Unfurnished,9000.0,Apartment,Owner,domcache_srp_49259405
1.0,1,20210821.0,,,,Unfurnished,6200.0,Residential House,Owner,domcache_srp_56528795
2.0,2,20210818.0,,Nilgiri Estate,,Semi-Furnished,9500.0,Villa,Owner,domcache_srp_51391556
1.0,1,20210902.0,Malaysian Developers,Malaysian Township,5,Unfurnished,11500.0,Apartment,Owner,domcache_srp_41526631
2.0,2,20210823.0,,,2,Unfurnished,10000.0,Apartment,Owner,domcache_srp_55658969
1.0,1,20210818.0,,,1,Unfurnished,6500.0,Residential House,Owner,domcache_srp_50931636
2.0,2,20210826.0,,,1,Unfurnished,7000.0,Residential House,Owner,domcache_srp_56682999
2.0,2,20210830.0,,,4,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_53301865
2.0,2,20210904.0,My Home Group,MY Home Rainbow,4,Semi-Furnished,17000.0,Apartment,Owner,domcache_srp_55785649
1.0,1,20210818.0,,,1,Unfurnished,7000.0,Residential House,Owner,domcache_srp_38842927
2.0,2,20210830.0,Mantri Developers Pvt. Ltd.,Mantri Celestia,12,Unfurnished,22000.0,Apartment,Owner,domcache_srp_52202577
1.0,1,20210830.0,,,3,Unfurnished,6000.0,Apartment,Owner,domcache_srp_56108549
3.0,3,20210823.0,,,2,Furnished,13000.0,Apartment,Owner,domcache_srp_56621375
2.0,2,20210829.0,,,1,Unfurnished,10000.0,Residential House,Owner,domcache_srp_55408419
2.0,2,20210911.0,,Malaysian Township Apartments,3,Furnished,17000.0,Apartment,Owner,domcache_srp_56623747
1.0,1,20210830.0,Prajay Engineers Syndicate Ltd.,Prajay Karol Bagh Apartments,Ground,Unfurnished,7000.0,Residential House,Owner,domcache_srp_49101075
3.0,3,20210818.0,,,3,Semi-Furnished,30000.0,Builder Floor Apartment,Owner,domcache_srp_45626625
2.0,2,20210818.0,Ramky Group,Ramky One Marvel,5,Unfurnished,16000.0,Apartment,Owner,domcache_srp_46345637
3.0,3,20210830.0,Ramky Group,One Kosmos,11,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_45115353
2.0,3,20210830.0,,,3,Semi-Furnished,18000.0,Residential House,Owner,domcache_srp_32608371
1.0,1,20210818.0,,,Upper Basement,Furnished,20000.0,Apartment,Owner,domcache_srp_20515305
1.0,1,20210826.0,,,,Semi-Furnished,5500.0,Residential House,Owner,domcache_srp_51217836
2.0,3,20210830.0,Modi Builders,Modi Paramount Avenue,6,Semi-Furnished,12000.0,Apartment,Owner,domcache_srp_34894983
1.0,1,20210904.0,,,2,Furnished,5000.0,Residential House,Owner,domcache_srp_49491225
2.0,2,20210818.0,,,5,Furnished,10000.0,Apartment,Owner,domcache_srp_56524753
2.0,2,20210817.0,,,3,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_56522579
2.0,3,20210820.0,,,,Unfurnished,14000.0,Residential House,Owner,domcache_srp_55222551
2.0,2,20210829.0,Indis,PBEL City,3,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_41677213
3.0,3,20210823.0,,,2,Unfurnished,8000.0,Builder Floor Apartment,Owner,domcache_srp_55126183
2.0,3,20210820.0,SS Infra Developers,Green Iconia,2,Semi-Furnished,18000.0,Apartment,Owner,domcache_srp_53922663
2.0,3,20210901.0,Bhavya Constructions,Bhavyas Tulasi Vanam,5,Semi-Furnished,27000.0,Apartment,Owner,domcache_srp_54813791
1.0,1,20210901.0,,,2,Unfurnished,7500.0,Apartment,Owner,domcache_srp_54522693
3.0,3,20210829.0,Safeway Infra Builders,Symphony Parkhomes,,Furnished,16000.0,Villa,Owner,domcache_srp_49520774
3.0,3,20210901.0,Babukhan Properties,Babukhan Solitaire,4,Semi-Furnished,40000.0,Apartment,Owner,domcache_srp_17633432
2.0,3,20210826.0,,,3,Semi-Furnished,24000.0,Apartment,Owner,domcache_srp_24636265
2.0,3,20210829.0,AV Constructions,Adarsh Residency,4,Semi-Furnished,23000.0,Residential House,Owner,domcache_srp_22981503
1.0,2,20210829.0,,,Ground,Unfurnished,5000.0,Residential House,Owner,domcache_srp_27880111
2.0,2,20210903.0,My Home Constructions Pvt. Ltd.,My Home Vihanga,8,Semi-Furnished,28000.0,Apartment,Owner,domcache_srp_27922455
2.0,2,20210823.0,,,Ground,Furnished,11000.0,Residential House,Owner,domcache_srp_55743871
3.0,3,20210901.0,,,2,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_55085457
2.0,3,20210904.0,,,1,Semi-Furnished,10000.0,Residential House,Owner,domcache_srp_54398193
2.0,3,20210904.0,,,3,Furnished,13000.0,Apartment,Owner,domcache_srp_12490044
1.0,1,20210829.0,Anuhar Homes Pvt. Ltd.,Anuhar Purple Tunes,4,Furnished,17000.0,Apartment,Owner,domcache_srp_56729905
3.0,3,20210817.0,,Gharonda Seshmandir,4,Semi-Furnished,35000.0,Apartment,Owner,domcache_srp_56520177
3.0,3,20210817.0,,,11,Semi-Furnished,20000.0,Apartment,Owner,domcache_srp_32580003
2.0,2,20210829.0,,,1,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_51232228
3.0,3,20210826.0,,,2,Unfurnished,32000.0,Apartment,Owner,domcache_srp_51768351
5.0,4,20210821.0,,,,Semi-Furnished,40000.0,Villa,Owner,domcache_srp_33805227
1.0,1,20210901.0,,,Ground,Semi-Furnished,10000.0,Residential House,Owner,domcache_srp_55738201
2.0,2,20210816.0,,,4,Unfurnished,22000.0,Apartment,Owner,domcache_srp_54254835
1.0,1,20210816.0,,,Ground,Unfurnished,10000.0,Residential House,Owner,domcache_srp_55445767
2.0,2,20210819.0,,,3,Semi-Furnished,15000.0,Apartment,Owner,domcache_srp_55855999
2.0,2,20210819.0,Rohan Builders & Developers Pvt. Ltd.,Sai Nilayam,1,Unfurnished,20000.0,Apartment,Owner,domcache_srp_52201095
2.0,2,20210830.0,AV Constructions,Adarsh Residency,2,Unfurnished,15000.0,Apartment,Owner,domcache_srp_52762573
3.0,3,20210910.0,Aparna Constructions and Estates Pvt. Ltd.,Aparna CyberZon,6,Semi-Furnished,22000.0,Apartment,Owner,domcache_srp_56737083
1.0,1,20210824.0,,,2,Unfurnished,11000.0,Apartment,Owner,domcache_srp_55619925
2.0,2,20210819.0,Theme Projects,Fort View,4,Unfurnished,14000.0,Apartment,Owner,domcache_srp_27944167
1.0,1,20210819.0,,,Ground,Unfurnished,6000.0,Residential House,Owner,domcache_srp_50215974
3.0,3,20210822.0,,,,Furnished,36000.0,Villa,Owner,domcache_srp_55376427
1.0,2,20210819.0,,,Ground,Unfurnished,10000.0,Residential House,Owner,domcache_srp_55140807
,2,20210828.0,,,2,Unfurnished,13000.0,Residential House,Owner,domcache_srp_55283739
1.0,1,20210828.0,Accurate Developers Pvt. Ltd.,Accurate Wind Chimes,7,Unfurnished,9000.0,Apartment,Owner,domcache_srp_55453009
2.0,2,20210825.0,,,1,Semi-Furnished,17000.0,Apartment,Owner,domcache_srp_52783249
2.0,2,20210825.0,Suraksha Developers Pvt. Ltd.,Surakshaa Enclave,1,Unfurnished,11500.0,Apartment,Owner,domcache_srp_55803133
3.0,3,20210823.0,Aparna Constructions and Estates Pvt. Ltd.,Aparna Sarovar Grande,8,Semi-Furnished,40000.0,Apartment,Owner,domcache_srp_56599617
1.0,1,20210831.0,,,,Unfurnished,6000.0,Residential House,Owner,domcache_srp_56754275
1.0,1,20210828.0,,,2,Unfurnished,8000.0,Apartment,Owner,domcache_srp_55008715
1.0,1,20210831.0,,,3,Semi-Furnished,10000.0,Apartment,Owner,domcache_srp_56753451
2.0,2,20210816.0,,Srinivasa Housing Society,5,Unfurnished,9000.0,Apartment,Owner,domcache_srp_56504013
2.0,2,20210816.0,,,Ground,Unfurnished,7500.0,Residential House,Owner,domcache_srp_48590169
3.0,3,20210816.0,Runee Realtors,Runee Homez,2,Furnished,35000.0,Apartment,Owner,domcache_srp_56504799
4.0,4,20210902.0,,,1,Semi-Furnished,40000.0,Apartment,Owner,domcache_srp_53499859
1.0,1,20210901.0,,,,Unfurnished,6000.0,Residential House,Owner,domcache_srp_56756807
2.0,2,20210817.0,,,2,Unfurnished,11500.0,Residential House,Owner,domcache_srp_56505435
2.0,2,20210819.0,,,Ground,Unfurnished,7500.0,Residential House,Owner,domcache_srp_12493684
2.0,2,20210819.0,Praneeth Group,Praneeth Pranav Meadows,,Unfurnished,8000.0,Villa,Owner,domcache_srp_55767807
3.0,3,20210819.0,Raja Builders,Rajas Courtyard,5,Semi-Furnished,25000.0,Apartment,Owner,domcache_srp_55855649
1.0,1,20210828.0,,,1,Unfurnished,7800.0,Residential House,Owner,domcache_srp_53675843
2.0,2,20210828.0,,,1,Unfurnished,10000.0,Residential House,Owner,domcache_srp_53705075
